                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.53732,                0.39104,                0.89199,                0.60909,                0.57373,                0.58974,                0.45191,                0.91615,                 1.2227,                 1.1764,             0.00019446,             0.00019446,             0.00019446
                    150,                0.53935,                0.40481,                0.90073,                0.64333,                0.55485,                0.58129,                 0.4454,                0.91041,                 1.2384,                 1.1757,             0.00019092,             0.00019092,             0.00019092
                    151,                0.53855,                0.39974,                0.89707,                0.62436,                0.56802,                0.58694,                 0.4479,                0.91646,                 1.2348,                 1.1831,             0.00018739,             0.00018739,             0.00018739
                    152,                 0.5375,                0.39134,                0.88361,                0.61733,                0.55501,                 0.5905,                 0.4489,                 0.9117,                 1.2014,                 1.1745,             0.00018385,             0.00018385,             0.00018385
                    153,                0.52564,                0.38668,                0.89571,                0.65063,                0.54532,                0.58928,                0.44947,                0.90914,                 1.2073,                 1.1793,             0.00018032,             0.00018032,             0.00018032
                    154,                0.54019,                0.40366,                0.90076,                0.66654,                  0.553,                0.58957,                0.45015,                 0.9065,                 1.2039,                 1.1788,             0.00017679,             0.00017679,             0.00017679
                    155,                0.52577,                0.39104,                0.89301,                0.67863,                0.53579,                0.59164,                0.45103,                0.91104,                 1.2099,                 1.1847,             0.00017325,             0.00017325,             0.00017325
                    156,                0.52038,                0.38261,                0.88687,                0.67316,                0.53088,                0.58756,                0.44976,                0.91856,                 1.2329,                 1.1898,             0.00016972,             0.00016972,             0.00016972
                    157,                0.52776,                0.39017,                0.89061,                0.66044,                0.54012,                0.58539,                0.44806,                0.91466,                 1.2308,                 1.1846,             0.00016618,             0.00016618,             0.00016618
                    158,                 0.5325,                0.39093,                0.89369,                0.64414,                0.55667,                0.58951,                0.45083,                0.90681,                 1.2336,                 1.1841,             0.00016265,             0.00016265,             0.00016265
                    159,                0.52302,                0.37947,                0.89114,                0.64779,                0.54708,                0.58481,                0.44732,                0.91108,                 1.2564,                 1.1816,             0.00015911,             0.00015911,             0.00015911
                    160,                0.52564,                0.38018,                0.88567,                0.62919,                0.54474,                0.58144,                0.44464,                0.90997,                 1.2558,                  1.177,             0.00015558,             0.00015558,             0.00015558
                    161,                 0.5252,                0.38649,                0.88967,                0.67108,                0.52835,                0.58676,                0.44805,                  0.914,                 1.2573,                 1.1826,             0.00015205,             0.00015205,             0.00015205
                    162,                0.52442,                0.37875,                0.88079,                0.64739,                0.53903,                0.58769,                0.45066,                0.91444,                 1.2893,                 1.1836,             0.00014851,             0.00014851,             0.00014851
                    163,                0.52886,                0.38364,                0.88509,                0.66981,                0.53483,                0.58866,                0.45265,                0.91162,                 1.2971,                 1.1778,             0.00014498,             0.00014498,             0.00014498
                    164,                0.51627,                0.38485,                0.89555,                0.64496,                0.53712,                0.58611,                 0.4504,                0.91847,                 1.2748,                 1.1822,             0.00014144,             0.00014144,             0.00014144
                    165,                0.52498,                0.38194,                 0.8884,                0.65025,                0.54559,                 0.5846,                0.44941,                0.91613,                 1.3091,                 1.1825,             0.00013791,             0.00013791,             0.00013791
                    166,                 0.5108,                 0.3747,                0.88586,                0.69466,                0.52611,                0.58528,                0.44659,                0.91408,                 1.2931,                 1.1874,             0.00013437,             0.00013437,             0.00013437
                    167,                0.52345,                0.37384,                0.88959,                0.65497,                0.55155,                0.58673,                0.44965,                0.90969,                 1.2938,                 1.1821,             0.00013084,             0.00013084,             0.00013084
                    168,                0.51987,                0.38028,                0.88823,                0.63441,                0.55178,                0.59071,                0.45381,                0.90914,                 1.2528,                 1.1809,             0.00012731,             0.00012731,             0.00012731
                    169,                0.51278,                0.37369,                0.88643,                0.71015,                0.51108,                0.59031,                0.45247,                0.90961,                 1.2512,                 1.1808,             0.00012377,             0.00012377,             0.00012377
                    170,                0.51889,                0.37633,                0.88803,                0.67341,                0.53438,                0.58617,                0.44852,                 0.9102,                 1.2599,                 1.1769,             0.00012024,             0.00012024,             0.00012024
                    171,                0.52022,                0.37641,                0.88944,                0.69116,                0.52889,                0.58776,                0.44964,                 0.9097,                 1.2551,                 1.1792,              0.0001167,              0.0001167,              0.0001167
                    172,                0.51357,                0.37405,                0.88957,                0.66481,                0.54482,                0.59178,                0.45353,                 0.9075,                 1.2445,                 1.1766,             0.00011317,             0.00011317,             0.00011317
                    173,                 0.5016,                0.36974,                 0.8855,                0.68445,                 0.5325,                0.58523,                0.44962,                0.91105,                 1.2385,                 1.1833,             0.00010963,             0.00010963,             0.00010963
                    174,                0.51471,                 0.3736,                 0.8902,                0.68779,                0.52957,                0.58463,                0.44829,                0.91027,                 1.2504,                 1.1848,              0.0001061,              0.0001061,              0.0001061
                    175,                0.49939,                0.36057,                 0.8818,                0.68432,                0.51844,                0.57991,                0.44707,                0.91178,                 1.2637,                 1.1849,             0.00010257,             0.00010257,             0.00010257
                    176,                0.50779,                0.36808,                0.88722,                0.68177,                0.52469,                0.57826,                0.44523,                0.91629,                 1.2793,                 1.1882,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    177,                0.50908,                0.36482,                0.87917,                0.67201,                0.54088,                0.58441,                0.45025,                0.90808,                 1.2774,                 1.1781,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    178,                0.50621,                0.37187,                0.88083,                0.67102,                0.53681,                0.58828,                0.45714,                0.90963,                 1.2617,                  1.185,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    179,                 0.5023,                0.36396,                0.88623,                0.70916,                0.51194,                0.58318,                0.45093,                0.91347,                 1.3282,                  1.188,             8.8429e-05,             8.8429e-05,             8.8429e-05
                    180,                0.51179,                0.37008,                0.88496,                0.71272,                0.51202,                0.58404,                 0.4497,                0.90633,                  1.266,                 1.1787,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    181,                0.49538,                0.35889,                0.88106,                0.67138,                 0.5308,                0.58799,                0.45297,                 0.9088,                 1.2752,                 1.1831,              8.136e-05,              8.136e-05,              8.136e-05
                    182,                0.50197,                 0.3623,                0.88318,                0.66259,                0.54187,                0.58673,                0.45452,                0.90931,                 1.2899,                 1.1846,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    183,                0.48818,                0.35686,                0.87797,                0.70904,                0.51804,                0.59073,                0.45945,                0.90765,                 1.2732,                 1.1802,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    184,                0.50842,                0.36551,                0.88287,                0.69708,                0.52657,                0.58886,                0.45847,                0.90423,                 1.2743,                  1.177,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    185,                0.49885,                 0.3667,                0.88495,                0.69179,                0.53587,                0.59144,                0.45886,                0.90249,                 1.2742,                 1.1773,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    186,                0.48135,                0.35069,                0.87587,                0.70261,                0.52007,                0.59287,                0.45996,                0.90483,                  1.285,                 1.1788,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    187,                 0.5014,                0.35744,                0.88196,                0.67037,                0.53706,                0.59323,                0.45979,                0.90288,                 1.2995,                 1.1774,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    188,                0.48763,                0.35354,                0.87535,                0.68545,                0.53309,                0.59598,                0.45951,                0.90586,                 1.2702,                 1.1829,              5.662e-05,              5.662e-05,              5.662e-05
                    189,                 0.4911,                0.34918,                0.87899,                0.67198,                0.54154,                0.59379,                0.45872,                0.90606,                 1.2794,                 1.1818,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    190,                 0.4785,                0.34635,                0.87304,                0.69912,                0.52229,                0.59025,                0.45703,                0.90476,                 1.2836,                 1.1814,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    191,                0.50843,                0.35768,                0.87782,                0.68816,                0.52058,                0.57585,                0.44484,                0.91072,                 1.3413,                 1.1863,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    192,                0.48744,                0.33111,                0.87094,                0.65778,                0.54479,                0.58375,                0.45094,                0.91163,                 1.2413,                  1.192,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    193,                0.47174,                0.31826,                0.86801,                0.67257,                0.54435,                0.58739,                0.45286,                0.91313,                 1.2429,                 1.1942,             3.8949e-05,             3.8949e-05,             3.8949e-05
                    194,                0.47412,                 0.3207,                0.86157,                0.67267,                0.54913,                 0.5932,                0.45798,                0.90581,                 1.2195,                 1.1855,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    195,                0.48032,                0.32458,                 0.8649,                 0.6751,                0.54168,                 0.5913,                0.45747,                0.90821,                 1.2301,                 1.1861,              3.188e-05,              3.188e-05,              3.188e-05
                    196,                0.47292,                0.32353,                0.86757,                0.66378,                0.54684,                 0.5917,                0.45679,                 0.9119,                 1.2488,                 1.1881,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    197,                0.46569,                0.31279,                0.86025,                0.69002,                 0.5364,                0.59278,                0.45711,                0.91198,                 1.2593,                 1.1881,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    198,                0.46117,                0.31201,                0.85308,                0.69385,                0.53528,                0.59237,                0.45796,                  0.911,                 1.2591,                 1.1886,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    199,                 0.4613,                0.30772,                0.85631,                0.68332,                0.53549,                 0.5918,                 0.4571,                0.90895,                 1.2562,                 1.1875,             1.7743e-05,             1.7743e-05,             1.7743e-05
                    200,                0.44972,                0.30575,                0.85605,                0.67668,                0.53956,                0.59307,                0.45835,                0.91014,                 1.2527,                 1.1908,             1.4209e-05,             1.4209e-05,             1.4209e-05
